row_id,service_year,county_code,county_name,payer,age_group_code,age_group_name,sex,unique_member_cnt,svc_code,svc_code_type,svc_code_desc,svc_code_ctg,svc_code_ctg_desc,clm_cnt,member_months,total_paid_amt_sum,total_paid_amt_mean,total_paid_amt_med,insurer_paid_amt_sum,insurer_paid_amt_mean,insurer_paid_amt_med,member_paid_amt_sum,member_paid_amt_mean,member_paid_amt_med
19225228,2019,013,Blue Earth,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,156,82607,CPT/HCPCS,VITAMIN B-12,233,Laboratory - Chemistry and hematology,172,"1,768","$4,205.78",$26.96,$17.60,"$4,205.78",$26.96,$17.60,$0.00,$0.00,$0.00
19226860,2019,013,Blue Earth,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,11,11057,CPT/HCPCS,TRIM SKIN LESIONS OVER 4,170,Skin lesion - Excision,29,125,$356.78,$32.43,$19.96,$350.58,$31.87,$19.96,$6.20,$0.56,$0.00
19229548,2019,013,Blue Earth,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,22,73140,CPT/HCPCS,X-RAY EXAM OF FINGER(S),226,Radiology - Diagnostic (other),37,258,$565.34,$25.69,$24.14,$537.60,$24.43,$23.75,$27.74,$1.26,$0.00
19232620,2019,013,Blue Earth,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,12,93351,CPT/HCPCS,STRESS TTE COMPLETE,193,Ultrasound - Heart (echocardiogram) - Diagnostic,16,142,"$2,298.17",$191.51,$60.09,"$2,292.17",$191.01,$60.09,$6.00,$0.50,$0.00
19238404,2019,013,Blue Earth,MEDICARE,2,19 - 44 years,M,62,99284,CPT/HCPCS,EMERGENCY DEPT VISIT,304,Emergency department services,239,715,"$16,797.72",$270.93,$114.42,"$12,533.66",$202.15,$91.51,"$4,264.06",$68.77,$22.91
19240420,2019,013,Blue Earth,MEDICARE,3,45 - 64 years,F,154,99284,CPT/HCPCS,EMERGENCY DEPT VISIT,304,Emergency department services,486,"1,793","$45,112.09",$292.93,$114.42,"$37,143.96",$241.19,$91.51,"$7,968.13",$51.74,$22.91
19243588,2019,013,Blue Earth,MEDICARE,4,65 - 74 years,F,137,0306,REV,Bact-Micro Tests,50009,Laboratory and pathology services,223,"1,577","$8,313.00",$60.67,$0.00,"$8,253.55",$60.24,$0.00,$59.45,$0.43,$0.00
19246636,2019,013,Blue Earth,MEDICARE,4,65 - 74 years,M,201,0730,REV,EKG/ECG,50017,Cardiology services,293,"2,250","$4,790.61",$23.83,$0.00,"$4,784.62",$23.80,$0.00,$5.99,$0.02,$0.00
19248964,2019,013,Blue Earth,MEDICARE,4,65 - 74 years,M,35,J1650,CPT/HCPCS,INJECTION ENOXAPARIN SODIUM 10 MG,240,"Medications (injections, infusions, other forms)",65,420,$70.50,$2.01,$0.00,$56.75,$1.62,$0.00,$13.75,$0.39,$0.00
19251028,2019,013,Blue Earth,MEDICARE,5,75 years and older,F,16,92082,CPT/HCPCS,VISUAL FIELD EXAMINATION(S),220,Ophthalmologic/otologic diagnosis and treatment,18,192,$779.95,$48.74,$48.13,$592.90,$37.05,$38.78,$187.05,$11.69,$9.71
19254340,2019,013,Blue Earth,MEDICARE,5,75 years and older,M,11,A0436,CPT/HCPCS,ROTARY WING AIR MILEAGE-STATUT MILE,239,"Transportation - Patient, provider, equipment",12,110,"$18,057.78","$1,641.61","$1,747.80","$15,114.28","$1,374.02","$1,392.56","$2,943.50",$267.59,$355.24
19259116,2019,015,Brown,COMMERCIAL,3,45 - 64 years,F,22,87077,CPT/HCPCS,CULTURE AEROBIC IDENTIFY,206,"Microscopic examination (e.g., lab, toxicology)",29,263,"$1,691.22",$76.87,$67.60,$778.93,$35.40,$13.72,$912.29,$41.46,$13.23
19263316,2019,015,Brown,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,130,87651,CPT/HCPCS,STREP A DNA AMP PROBE,206,"Microscopic examination (e.g., lab, toxicology)",165,"1,507","$6,365.41",$48.96,$31.59,"$6,365.41",$48.96,$31.59,$0.00,$0.00,$0.00
19266364,2019,015,Brown,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,11,A9270,CPT/HCPCS,NONCOVERED ITEM OR SERVICE,243,DME and supplies,18,132,$13.56,$1.23,$0.00,$13.56,$1.23,$0.00,$0.00,$0.00,$0.00
19273492,2019,015,Brown,MEDICARE,3,45 - 64 years,F,74,88305,CPT/HCPCS,TISSUE EXAM BY PATHOLOGIST,234,Pathology,194,873,"$11,810.08",$159.59,$101.62,"$9,310.82",$125.82,$73.22,"$2,499.26",$33.77,$17.12
19276780,2019,015,Brown,MEDICARE,4,65 - 74 years,F,14,83883,CPT/HCPCS,ASSAY NEPHELOMETRY NOT SPEC,233,Laboratory - Chemistry and hematology,29,168,"$1,091.40",$77.95,$65.16,"$1,091.40",$77.95,$65.16,$0.00,$0.00,$0.00
19279348,2019,015,Brown,MEDICARE,4,65 - 74 years,M,13,88184,CPT/HCPCS,FLOWCYTOMETRY/ TC 1 MARKER,234,Pathology,17,150,$964.37,$74.18,$0.00,$655.91,$50.45,$0.00,$308.46,$23.72,$0.00
19282372,2019,015,Brown,MEDICARE,5,75 years and older,F,23,E1392,CPT/HCPCS,PORTABLE OXYGEN CONCENTRATOR RENTAL,243,DME and supplies,139,272,"$5,797.45",$252.06,$218.05,"$4,816.69",$209.42,$173.75,$980.76,$42.64,$30.12
19284556,2019,015,Brown,MEDICARE,5,75 years and older,M,77,99308,CPT/HCPCS,NURSING FAC CARE SUBSEQ,236,"Non-hospital-based care (home health, hospice)",226,795,"$17,480.45",$227.01,$114.34,"$14,898.19",$193.48,$91.10,"$2,582.26",$33.53,$13.67
19287844,2019,017,Carlton,COMMERCIAL,2,19 - 44 years,F,60,87340,CPT/HCPCS,HEPATITIS B SURFACE AG IA,206,"Microscopic examination (e.g., lab, toxicology)",69,672,"$2,097.44",$34.95,$36.68,"$1,956.60",$32.61,$34.45,$140.84,$2.34,$0.00
19291156,2019,017,Carlton,COMMERCIAL,3,45 - 64 years,F,59,99001,CPT/HCPCS,SPECIMEN HANDLING PT-LAB,237,Ancillary services,97,692,"$4,870.48",$82.55,$68.72,"$3,331.31",$56.46,$15.73,"$1,539.17",$26.08,$0.00
19296292,2019,017,Carlton,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,23,96375,CPT/HCPCS,TX/PRO/DX INJ NEW DRUG ADDON,231,Therapeutic procedures - Other,35,265,"$1,741.03",$75.69,$31.62,"$1,741.03",$75.69,$31.62,$0.00,$0.00,$0.00
19298980,2019,017,Carlton,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,21,84550,CPT/HCPCS,ASSAY OF BLOOD/URIC ACID,233,Laboratory - Chemistry and hematology,21,238,$255.08,$12.14,$7.58,$255.08,$12.14,$7.58,$0.00,$0.00,$0.00
19302484,2019,017,Carlton,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,11,76770,CPT/HCPCS,US EXAM ABDO BACK WALL COMP,196,Ultrasound - Abdomen/retroperitoneum - Diagnostic,23,119,"$1,523.84",$138.53,$130.56,"$1,520.64",$138.24,$127.36,$3.20,$0.29,$0.00
19307284,2019,017,Carlton,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,F,39,85025,CPT/HCPCS,COMPLETE CBC W/AUTO DIFF WBC,233,Laboratory - Chemistry and hematology,83,416,$42.92,$1.10,$0.00,$42.92,$1.10,$0.00,$0.00,$0.00,$0.00
19312540,2019,017,Carlton,MEDICARE,3,45 - 64 years,M,23,82550,CPT/HCPCS,ASSAY OF CK (CPK),233,Laboratory - Chemistry and hematology,35,268,$161.08,$7.00,$0.00,$161.08,$7.00,$0.00,$0.00,$0.00,$0.00
19315612,2019,017,Carlton,MEDICARE,4,65 - 74 years,F,28,99221,CPT/HCPCS,INITIAL HOSPITAL CARE,302,Hospital inpatient services,41,303,"$3,596.57",$128.44,$99.99,"$3,231.07",$115.39,$97.02,$365.50,$13.05,$8.41
19318756,2019,017,Carlton,MEDICARE,4,65 - 74 years,M,32,J1170,CPT/HCPCS,INJECTION HYDROMORPHONE UP TO 4 MG,240,"Medications (injections, infusions, other forms)",44,381,$185.14,$5.78,$0.00,$176.19,$5.50,$0.00,$8.95,$0.27,$0.00
19321252,2019,017,Carlton,MEDICARE,5,75 years and older,F,100,G0180,CPT/HCPCS,PHYS CERT MCR-COVR HOM HLTH SRVC,236,"Non-hospital-based care (home health, hospice)",126,"1,142","$6,119.45",$61.19,$53.00,"$5,452.53",$54.52,$52.16,$666.92,$6.66,$10.43
19323604,2019,017,Carlton,MEDICARE,5,75 years and older,M,282,99283,CPT/HCPCS,EMERGENCY DEPT VISIT,304,Emergency department services,619,"3,224","$42,090.25",$149.25,$59.22,"$36,893.82",$130.82,$59.21,"$5,196.43",$18.42,$0.00
19325812,2019,019,Carver,COMMERCIAL,1,18 years and under,F,13,J0171,CPT/HCPCS,INJ ADRENALIN EPINEPHRINE 0.1 MG,240,"Medications (injections, infusions, other forms)",14,156,$900.01,$69.23,$0.61,$895.51,$68.88,$0.58,$4.50,$0.34,$0.00
19328404,2019,019,Carver,COMMERCIAL,2,19 - 44 years,F,46,59426,CPT/HCPCS,ANTEPARTUM CARE ONLY,141,Obstetrical procedures - Therapeutic (other),47,499,"$89,458.01","$1,944.73","$1,953.74","$88,346.65","$1,920.57","$1,953.74","$1,111.36",$24.16,$0.00
19330108,2019,019,Carver,COMMERCIAL,2,19 - 44 years,F,193,J2704,CPT/HCPCS,INJECTION PROPOFOL 10 MG,240,"Medications (injections, infusions, other forms)",248,"2,224","$5,399.42",$27.97,$0.00,"$5,266.44",$27.28,$0.00,$132.98,$0.68,$0.00
19332772,2019,019,Carver,COMMERCIAL,3,45 - 64 years,F,34,11900,CPT/HCPCS,INJECT SKIN LESIONS </W 7,174,"Skin, breast procedures - Therapeutic (other)",59,391,"$6,667.01",$196.08,$134.17,"$4,302.11",$126.53,$82.41,"$2,364.90",$69.55,$28.66
19622294,2019,035,Crow Wing,MEDICARE,4,65 - 74 years,M,17,83520,CPT/HCPCS,IMMUNOASSAY QUANT NOS NONAB,233,Laboratory - Chemistry and hematology,24,195,$85.44,$5.02,$0.00,$85.44,$5.02,$0.00,$0.00,$0.00,$0.00
19624382,2019,035,Crow Wing,MEDICARE,5,75 years and older,F,16,12002,CPT/HCPCS,RPR S/N/AX/GEN/TRNK2.6-7.5CM,171,Skin and subcutaneous tissue - Suture,29,183,"$1,216.68",$76.04,$55.98,"$1,076.66",$67.29,$44.60,$140.02,$8.75,$11.26
19626662,2019,035,Crow Wing,MEDICARE,5,75 years and older,F,13,C1760,CPT/HCPCS,CLOSURE DEVICE VASCULAR,243,DME and supplies,14,151,"$3,105.41",$238.87,$0.00,"$2,136.60",$164.35,$0.00,$968.81,$74.52,$0.00
19629158,2019,035,Crow Wing,MEDICARE,5,75 years and older,M,34,82784,CPT/HCPCS,ASSAY IGA/IGD/IGG/IGM EACH,233,Laboratory - Chemistry and hematology,124,398,"$2,666.56",$78.42,$10.28,"$2,666.56",$78.42,$10.28,$0.00,$0.00,$0.00
19631822,2019,037,Dakota,COMMERCIAL,1,18 years and under,F,49,70553,CPT/HCPCS,MRI BRAIN STEM W/O & W/DYE,198,MRI (magnetic resonance imaging),80,577,"$75,781.09","$1,546.55","$1,041.76","$63,561.44","$1,297.17",$822.69,"$12,219.65",$249.38,$0.00
19633046,2019,037,Dakota,COMMERCIAL,1,18 years and under,F,200,99381,CPT/HCPCS,INIT PM E/M NEW PAT INFANT,310,Office/outpatient services - Preventive visits,206,"1,292","$47,210.06",$236.05,$246.61,"$47,110.06",$235.55,$246.61,$100.00,$0.50,$0.00
19635326,2019,037,Dakota,COMMERCIAL,1,18 years and under,M,16,88342,CPT/HCPCS,IMMUNOHISTO ANTB 1ST STAIN,234,Pathology,28,183,"$2,014.48",$125.90,$103.59,"$1,854.22",$115.88,$84.47,$160.26,$10.01,$0.00
19637318,2019,037,Dakota,COMMERCIAL,2,19 - 44 years,F,13,29877,CPT/HCPCS,KNEE ARTHROSCOPY/SURGERY,162,Joint procedures - Therapeutic OR (other),25,153,"$35,117.05","$2,701.31","$3,657.66","$31,714.79","$2,439.59","$3,157.66","$3,402.26",$261.71,$115.11
19639118,2019,037,Dakota,COMMERCIAL,2,19 - 44 years,F,13,87625,CPT/HCPCS,HPV TYPES 16 & 18 ONLY,206,"Microscopic examination (e.g., lab, toxicology)",13,148,$627.54,$48.27,$47.21,$217.13,$16.70,$0.00,$410.41,$31.57,$0.00
19640918,2019,037,Dakota,COMMERCIAL,2,19 - 44 years,M,12,0128,REV,Rehab/Semi-pvt,50001,Room and board (non-nursery) services,14,135,"$107,818.04","$8,984.83","$1,445.20","$107,818.04","$8,984.83","$1,445.20",$0.00,$0.00,$0.00
19642958,2019,037,Dakota,COMMERCIAL,2,19 - 44 years,M,15,87102,CPT/HCPCS,FUNGUS ISOLATION CULTURE,206,"Microscopic examination (e.g., lab, toxicology)",19,172,$487.95,$32.53,$27.41,$411.00,$27.40,$14.77,$76.95,$5.13,$0.00
19645430,2019,037,Dakota,COMMERCIAL,3,45 - 64 years,F,12,27792,CPT/HCPCS,TREATMENT OF ANKLE FRACTURE,147,"Treatment, fracture, dislocation - Lower extrem.",21,144,"$79,223.20","$6,601.93","$6,612.92","$67,904.56","$5,658.71","$5,862.30","$11,318.64",$943.22,$366.24
19647278,2019,037,Dakota,COMMERCIAL,3,45 - 64 years,F,"1,287",86140,CPT/HCPCS,C-REACTIVE PROTEIN,235,Laboratory - Other,"1,858","15,106","$24,045.40",$18.68,$9.97,"$19,032.10",$14.78,$8.31,"$5,013.30",$3.89,$0.00
19648862,2019,037,Dakota,COMMERCIAL,3,45 - 64 years,F,34,H2035,CPT/HCPCS,ALCOHOL &OR OTH DRUG TX PROGM-HOUR,219,"Alcohol and drug management, treatment, and rehab.",804,387,"$132,276.76","$3,890.49","$2,947.06","$119,064.12","$3,501.88","$2,506.65","$13,212.64",$388.60,$117.87
19651286,2019,037,Dakota,COMMERCIAL,3,45 - 64 years,M,340,70450,CPT/HCPCS,CT HEAD/BRAIN W/O DYE,177,CT scan - Head,705,"3,867","$141,417.02",$415.93,$294.02,"$101,812.18",$299.44,$112.71,"$39,604.84",$116.48,$0.00
19652678,2019,037,Dakota,COMMERCIAL,3,45 - 64 years,M,166,94729,CPT/HCPCS,CO/MEMBANE DIFFUSE CAPACITY,38,Lung and bronchus procedures - Diagnostic (other),221,"1,937","$28,258.65",$170.23,$161.15,"$21,626.72",$130.28,$113.50,"$6,631.93",$39.95,$0.00
19654982,2019,037,Dakota,COMMERCIAL,4,65 - 74 years,F,45,70553,CPT/HCPCS,MRI BRAIN STEM W/O & W/DYE,198,MRI (magnetic resonance imaging),77,538,"$24,668.36",$548.18,$277.39,"$22,482.74",$499.61,$243.49,"$2,185.62",$48.56,$0.00
19657886,2019,037,Dakota,COMMERCIAL,4,65 - 74 years,M,11,84166,CPT/HCPCS,PROTEIN E-PHORESIS/URINE/CSF,233,Laboratory - Chemistry and hematology,15,132,$144.31,$13.11,$3.71,$144.31,$13.11,$3.71,$0.00,$0.00,$0.00
19660574,2019,037,Dakota,COMMERCIAL,5,75 years and older,F,87,97140,CPT/HCPCS,MANUAL THERAPY 1/> REGIONS,213,Physical/occupational/speech therapy - Exercises,463,"1,041","$4,137.27",$47.55,$19.83,"$2,734.89",$31.43,$10.61,"$1,402.38",$16.11,$0.00
19662782,2019,037,Dakota,COMMERCIAL,5,75 years and older,M,17,C8929,CPT/HCPCS,TTE CMPL SPC & COLR FLOW DPPLR ECHO,193,Ultrasound - Heart (echocardiogram) - Diagnostic,17,199,"$2,123.40",$124.90,$122.34,"$2,123.40",$124.90,$122.34,$0.00,$0.00,$0.00
19665038,2019,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,562,94640,CPT/HCPCS,AIRWAY INHALATION TREATMENT,217,Respiratory therapy - Other,721,"6,355","$43,434.20",$77.28,$14.04,"$43,434.20",$77.28,$14.04,$0.00,$0.00,$0.00
18966179,2019,001,Aitkin,COMMERCIAL,3,45 - 64 years,F,66,82306,CPT/HCPCS,VITAMIN D 25 HYDROXY,233,Laboratory - Chemistry and hematology,74,757,"$7,175.94",$108.72,$107.10,"$4,336.14",$65.69,$55.56,"$2,839.80",$43.02,$0.00
18970667,2019,001,Aitkin,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,114,36415,CPT/HCPCS,ROUTINE VENIPUNCTURE,235,Laboratory - Other,179,"1,336","$1,096.89",$9.62,$4.58,"$1,096.89",$9.62,$4.58,$0.00,$0.00,$0.00
18973331,2019,001,Aitkin,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,21,87389,CPT/HCPCS,HIV-1 AG W/HIV-1 & HIV-2 AB,206,"Microscopic examination (e.g., lab, toxicology)",23,223,$451.21,$21.48,$26.72,$451.21,$21.48,$26.72,$0.00,$0.00,$0.00
18980819,2019,001,Aitkin,MEDICARE,3,45 - 64 years,F,24,90791,CPT/HCPCS,PSYCH DIAGNOSTIC EVALUATION,218,"Psychological and psychiatric evaluation, therapy",30,286,"$3,201.75",$133.40,$111.53,"$2,661.90",$110.91,$99.03,$539.85,$22.49,$20.70
18984275,2019,001,Aitkin,MEDICARE,4,65 - 74 years,F,17,91010,CPT/HCPCS,ESOPHAGUS MOTILITY STUDY,97,GI procedures - Diagnostic,33,204,"$2,134.70",$125.57,$99.34,"$1,698.68",$99.92,$99.34,$436.02,$25.64,$0.00
18987083,2019,001,Aitkin,MEDICARE,4,65 - 74 years,M,33,G0105,CPT/HCPCS,COLOREC CANCR SCR; COLNSCPY HI RISK,76,Colonoscopy and biopsy,66,396,"$9,649.65",$292.41,$0.00,"$9,649.65",$292.41,$0.00,$0.00,$0.00,$0.00
18989603,2019,001,Aitkin,MEDICARE,5,75 years and older,F,60,J2795,CPT/HCPCS,INJ ROPIVACAINE HYDROCHLORID 1 MG,240,"Medications (injections, infusions, other forms)",157,720,"$1,714.71",$28.57,$0.34,"$1,598.61",$26.64,$0.27,$116.10,$1.93,$0.00
18992339,2019,003,Anoka,COMMERCIAL,1,18 years and under,F,175,0471,REV,Audiology/Dx,50020,"Physical, occupational, and speech therapy",176,"1,068","$5,213.09",$29.78,$0.00,"$5,141.23",$29.37,$0.00,$71.86,$0.41,$0.00
18994451,2019,003,Anoka,COMMERCIAL,1,18 years and under,F,20,Q4010,CPT/HCPCS,CAST SPL SHRT ARM CAST ADLT FIBRGLS,243,DME and supplies,27,230,$601.53,$30.07,$20.78,$457.77,$22.88,$20.78,$143.76,$7.18,$0.00
18997331,2019,003,Anoka,COMMERCIAL,2,19 - 44 years,F,22,19081,CPT/HCPCS,BX BREAST 1ST LESION STRTCTC,165,"Breast - Biopsy, procedures - Diagnostic (other)",28,246,"$42,766.09","$1,943.91","$1,675.42","$28,553.42","$1,297.88","$1,453.32","$14,212.67",$646.03,$155.00
18999035,2019,003,Anoka,COMMERCIAL,2,19 - 44 years,F,181,86580,CPT/HCPCS,TB INTRADERMAL TEST,235,Laboratory - Other,218,"2,102","$2,935.39",$16.21,$12.70,"$2,822.91",$15.59,$12.58,$112.48,$0.62,$0.00
19000787,2019,003,Anoka,COMMERCIAL,2,19 - 44 years,F,17,V2784,CPT/HCPCS,LENS POLYCARBATE/EQUL ANY INDX-LENS,241,Visual aids and other optical supplies,27,197,$118.50,$6.97,$9.87,$118.50,$6.97,$9.87,$0.00,$0.00,$0.00
19003163,2019,003,Anoka,COMMERCIAL,2,19 - 44 years,M,19,96367,CPT/HCPCS,TX/PROPH/DG ADDL SEQ IV INF,231,Therapeutic procedures - Other,68,220,"$7,445.06",$391.84,$94.75,"$7,337.38",$386.17,$86.33,$107.68,$5.66,$0.00
19006091,2019,003,Anoka,COMMERCIAL,3,45 - 64 years,F,13,77301,CPT/HCPCS,RADIOTHERAPY DOSE PLAN IMRT,211,Radiology - Therapeutic,18,155,"$48,292.04","$3,714.77","$4,428.75","$47,208.36","$3,631.41","$4,428.75","$1,083.68",$83.36,$0.00
19007531,2019,003,Anoka,COMMERCIAL,3,45 - 64 years,F,12,99602,CPT/HCPCS,HOME INFUSION EACH ADDTL HR,236,"Non-hospital-based care (home health, hospice)",117,141,"$25,390.16","$2,115.84",$54.87,"$24,600.31","$2,050.02",$42.61,$789.85,$65.82,$0.00
19010555,2019,003,Anoka,COMMERCIAL,3,45 - 64 years,M,160,80047,CPT/HCPCS,METABOLIC PANEL IONIZED CA,233,Laboratory - Chemistry and hematology,201,"1,865","$4,123.12",$25.76,$16.00,"$1,932.06",$12.07,$14.20,"$2,191.06",$13.69,$1.69
19011755,2019,003,Anoka,COMMERCIAL,3,45 - 64 years,M,200,99221,CPT/HCPCS,INITIAL HOSPITAL CARE,302,Hospital inpatient services,249,"2,250","$60,544.78",$302.72,$284.71,"$48,928.57",$244.64,$236.64,"$11,616.21",$58.08,$0.00
19014827,2019,003,Anoka,COMMERCIAL,4,65 - 74 years,F,17,J1644,CPT/HCPCS,INJ HEPARIN SODIUM PER 1000 UNITS,240,"Medications (injections, infusions, other forms)",43,199,$324.58,$19.09,$0.00,$324.58,$19.09,$0.00,$0.00,$0.00,$0.00
19018235,2019,003,Anoka,COMMERCIAL,5,75 years and older,F,12,99487,CPT/HCPCS,CPLX CHRNC CARE 1ST 60 MIN,309,Care management/coordination services,20,127,$318.07,$26.50,$18.44,$318.07,$26.50,$18.44,$0.00,$0.00,$0.00
19021883,2019,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,13,90672,CPT/HCPCS,LAIV4 VACCINE INTRANASAL,228,Prophylactic vaccinations and inoculations,13,156,$42.00,$3.23,$0.00,$42.00,$3.23,$0.00,$0.00,$0.00,$0.00
19024019,2019,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,40,70553,CPT/HCPCS,MRI BRAIN STEM W/O & W/DYE,198,MRI (magnetic resonance imaging),103,462,"$24,944.64",$623.61,$440.16,"$24,944.64",$623.61,$440.16,$0.00,$0.00,$0.00
19337164,2019,019,Carver,COMMERCIAL,3,45 - 64 years,M,57,83880,CPT/HCPCS,ASSAY OF NATRIURETIC PEPTIDE,233,Laboratory - Chemistry and hematology,99,663,"$7,176.66",$125.90,$55.55,"$6,080.66",$106.67,$45.78,"$1,096.00",$19.22,$0.00
19340524,2019,019,Carver,COMMERCIAL,5,75 years and older,F,12,0120,REV,Room-Board/Semi-pvt,50001,Room and board (non-nursery) services,21,144,"$4,989.67",$415.80,$166.18,"$3,689.67",$307.47,$0.00,"$1,300.00",$108.33,$0.00
19344556,2019,019,Carver,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,21,J7613,CPT/HCPCS,ALBUTEROL INHAL NON-CP U DOSE 1 MG,240,"Medications (injections, infusions, other forms)",22,252,$5.98,$0.28,$0.04,$5.98,$0.28,$0.04,$0.00,$0.00,$0.00
19346380,2019,019,Carver,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,74,98940,CPT/HCPCS,CHIROPRACT MANJ 1-2 REGIONS,163,Musculoskeletal procedures - Therapeutic (other),308,857,"$7,770.09",$105.00,$61.14,"$6,865.65",$92.77,$41.24,$904.44,$12.22,$3.00
19349716,2019,019,Carver,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,33,70553,CPT/HCPCS,MRI BRAIN STEM W/O & W/DYE,198,MRI (magnetic resonance imaging),67,388,"$13,509.99",$409.39,$262.56,"$13,229.99",$400.90,$262.56,$280.00,$8.48,$0.00
19352596,2019,019,Carver,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,22,93018,CPT/HCPCS,CARDIOVASCULAR STRESS TEST,201,Cardiac stress tests,22,236,$192.39,$8.74,$11.22,$192.39,$8.74,$11.22,$0.00,$0.00,$0.00
19357036,2019,019,Carver,MEDICARE,2,19 - 44 years,F,18,A0425,CPT/HCPCS,GROUND MILEAGE PER STATUTE MILE,239,"Transportation - Patient, provider, equipment",132,215,"$36,673.01","$2,037.38",$892.74,"$29,346.61","$1,630.36",$716.22,"$7,326.40",$407.02,$179.69
19361836,2019,019,Carver,MEDICARE,3,45 - 64 years,M,12,97802,CPT/HCPCS,MEDICAL NUTRITION INDIV IN,237,Ancillary services,12,144,$567.65,$47.30,$28.57,$567.65,$47.30,$28.57,$0.00,$0.00,$0.00
19364620,2019,019,Carver,MEDICARE,4,65 - 74 years,F,102,92250,CPT/HCPCS,EYE EXAM WITH PHOTOS,220,Ophthalmologic/otologic diagnosis and treatment,122,"1,218","$4,574.40",$44.84,$48.69,"$3,787.70",$37.13,$40.36,$786.70,$7.71,$0.00
19367788,2019,019,Carver,MEDICARE,4,65 - 74 years,M,53,88342,CPT/HCPCS,IMMUNOHISTO ANTB 1ST STAIN,234,Pathology,109,592,"$3,945.10",$74.43,$43.67,"$3,504.99",$66.13,$43.67,$440.11,$8.30,$7.36
19370476,2019,019,Carver,MEDICARE,5,75 years and older,F,23,76775,CPT/HCPCS,US EXAM ABDO BACK WALL LIM,196,Ultrasound - Abdomen/retroperitoneum - Diagnostic,31,262,"$1,072.08",$46.61,$28.72,"$1,015.81",$44.16,$28.37,$56.27,$2.44,$0.00
19372732,2019,019,Carver,MEDICARE,5,75 years and older,M,25,0343,REV,Nuc Med/Dx Radiopharm,50027,Nuclear medicine services,29,285,$18.94,$0.75,$0.00,$15.15,$0.60,$0.00,$3.79,$0.15,$0.00
19375252,2019,019,Carver,MEDICARE,5,75 years and older,M,13,G6015,CPT/HCPCS,INTENS MOD TX DEL 1/MX FLDS TX SESS,211,Radiology - Therapeutic,229,152,"$124,027.44","$9,540.57","$10,588.28","$113,820.10","$8,755.39","$9,096.67","$10,207.34",$785.18,$708.45
19381228,2019,021,Cass,COMMERCIAL,3,45 - 64 years,M,23,93016,CPT/HCPCS,CARDIOVASCULAR STRESS TEST,201,Cardiac stress tests,23,269,"$1,113.00",$48.39,$50.52,$550.33,$23.92,$19.73,$562.67,$24.46,$17.16
19385164,2019,021,Cass,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,25,V5008,CPT/HCPCS,HEARING SCREENING,220,Ophthalmologic/otologic diagnosis and treatment,28,295,$218.43,$8.73,$7.80,$218.43,$8.73,$7.80,$0.00,$0.00,$0.00
19388236,2019,021,Cass,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,94,J2250,CPT/HCPCS,INJECTION MIDAZOLAM HCL PER 1 MG,240,"Medications (injections, infusions, other forms)",105,"1,034",$283.45,$3.01,$0.24,$283.45,$3.01,$0.24,$0.00,$0.00,$0.00
19391092,2019,021,Cass,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,21,86200,CPT/HCPCS,CCP ANTIBODY,235,Laboratory - Other,21,251,$229.18,$10.91,$9.13,$229.18,$10.91,$9.13,$0.00,$0.00,$0.00
19395004,2019,021,Cass,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,M,11,0320,REV,Dx X-Ray,50011,Diagnostic X-ray services,18,123,$3.20,$0.29,$0.00,$0.00,$0.00,$0.00,$3.20,$0.29,$0.00
19400380,2019,021,Cass,MEDICARE,3,45 - 64 years,M,34,82947,CPT/HCPCS,ASSAY GLUCOSE BLOOD QUANT,233,Laboratory - Chemistry and hematology,75,377,$711.99,$20.94,$0.00,$565.98,$16.64,$0.00,$146.01,$4.29,$0.00
